4.000000000000000083e-03 8.065453656485049985e+06 -2.088100028882375240e+09
9.754385964912279383e-03 3.143232318973283749e+06 -3.499038052816480994e+08
1.550877192982456042e-02 1.879834285221684026e+06 -1.375804555422879159e+08
2.126315789473684145e-02 1.304445196120348992e+06 -7.258265646103890240e+07
2.701754385964912075e-02 9.772447564811127959e+05 -4.449361300571379066e+07
3.277192982456139658e-02 7.673340734012014000e+05 -2.987490349490544200e+07
3.852631578947368629e-02 6.220287024118039990e+05 -2.132165044456365332e+07
4.428070175438596212e-02 5.160373414332866669e+05 -1.589681453614479117e+07
5.003508771929823795e-02 4.357093936937901890e+05 -1.224719825936811976e+07
5.578947368421052766e-02 3.730312333691147505e+05 -9.679003583766788244e+06
6.154385964912280349e-02 3.229906076393048861e+05 -7.806732601395046338e+06
6.729824561403507932e-02 2.822932090453146375e+05 -6.402306639346712269e+06
7.305263157894736903e-02 2.486858399747883086e+05 -5.323798747117236257e+06
7.880701754385964486e-02 2.205761203614488768e+05 -4.479152411356071942e+06
8.456140350877192069e-02 1.968074798547624960e+05 -3.806550362585571129e+06
9.031578947368421040e-02 1.765201771151530847e+05 -3.263240714940806385e+06
9.607017543859648623e-02 1.590622757989422244e+05 -2.818898946624325123e+06
1.018245614035087621e-01 1.439308143520531594e+05 -2.451537297186417039e+06
1.075789473684210518e-01 1.307318636802643450e+05 -2.144902654291091487e+06
1.133333333333333276e-01 1.191527591728382977e+05 -1.886774652004081989e+06
1.190877192982456034e-01 1.089423887932714133e+05 -1.667824902999326354e+06
1.248421052631578931e-01 9.989693757857999299e+04 -1.480835485426332336e+06
1.305964912280701551e-01 9.184940528620695113e+04 -1.320152984617684036e+06
1.363508771929824448e-01 8.466178225319308694e+04 -1.181300321963514667e+06
1.421052631578947345e-01 7.821912973351328401e+04 -1.060696338155705715e+06
1.478596491228069965e-01 7.242504566491956939e+04 -9.554502627732860856e+05
1.536140350877192862e-01 6.719815237918619823e+04 -8.632090649274028838e+05
1.593684210526315759e-01 6.246934777863506315e+04 -7.820426951748027932e+05
1.651228070175438378e-01 5.817963357475920930e+04 -7.103568445723728510e+05
1.708771929824561275e-01 5.427838441311461793e+04 -6.468259356468322221e+05
1.766315789473684172e-01 5.072195720908845396e+04 -5.903411598803397501e+05
1.823859649122806792e-01 4.747256543846254499e+04 -5.399698246018951759e+05
1.881403508771929689e-01 4.449736154828561121e+04 -4.949232845919608953e+05
1.938947368421052586e-01 4.176768415425497369e+04 -4.545314503226178931e+05
1.996491228070175206e-01 3.925843668894485745e+04 -4.182223779300765018e+05
2.054035087719298103e-01 3.694757164207606547e+04 -3.855058175220352132e+05
2.111578947368421000e-01 3.481566017671211739e+04 -3.559598681205074536e+05
2.169122807017543619e-01 3.284553120039184432e+04 -3.292200881524726865e+05
2.226666666666666516e-01 3.102196726604414653e+04 -3.049705598613313050e+05
2.284210526315789413e-01 2.933144722583385737e+04 -2.829365183100145077e+05
2.341754385964912033e-01 2.776192754556809086e+04 -2.628782406984128174e+05
2.399298245614034930e-01 2.630265574319249208e+04 -2.445859566220146662e+05
2.456842105263157827e-01 2.494401064262007640e+04 -2.278755897830089089e+05
2.514385964912280169e-01 2.367736510878488480e+04 -2.125851802659654932e+05
2.571929824561403066e-01 2.249496770803093023e+04 -1.985718665524578246e+05
2.629473684210525963e-01 2.138984036273103629e+04 -1.857093300048733363e+05
2.687017543859648860e-01 2.035568957324972143e+04 -1.738856231149995874e+05
2.744561403508771757e-01 1.938682918930703090e+04 -1.630013175263609155e+05
2.802105263157894655e-01 1.847811304603971803e+04 -1.529679195617015939e+05
2.859649122807017552e-01 1.762487605283448283e+04 -1.437065103737187746e+05
2.917192982456139894e-01 1.682288254725826482e+04 -1.351465753898768453e+05
2.974736842105262791e-01 1.606828091152656816e+04 -1.272249938272949366e+05
