0.002 1387133.8942890002
0.004 681649.458561
0.006 446638.709157
0.008 329258.954333
0.01 258959.613007
0.012 212193.69259
0.014 178916.268769
0.016 154073.41348299998
0.018 134856.286382
0.02 119556.46952099999
0.04 51893.521333000004
0.06 30409.398115
0.08 20171.794089
0.1 14386.863856
0.12 10775.564354
0.14 8345.970777
0.16 6610.629476
0.18 5318.975251999999
0.2 4332.829363
0.24 2970.0631080000003
0.28 2119.586768
0.32 1571.096178
0.36 1205.913605
0.4 956.4930599999999
0.45 739.3198249999999
0.5 549.0257029999999
0.55 407.76225800000003
0.6 306.733218
0.65 234.01796800000002
0.7 181.09321500000001
0.75 142.00850400000002
0.8 112.672383
0.85 90.29605699999999
0.9 72.954371
0.95 59.295691999999995
1.0 48.3591
1.1 32.080709999999996
1.2 20.643488
1.3 12.345832
1.4 6.628484
1.5 2.7654669999999997
1.6 -0.03953799999999985
1.7 -1.9949379999999999
1.8 -3.2985379999999997
1.9 -4.120842
2.0 -4.595653
2.1 -4.8241879999999995
2.2 -4.881969
2.3 -4.821952
2.4 -4.682710999999999
2.5 -4.4916160000000005
2.6 -4.266909999999999
2.7 -3.8475989999999998
2.8 -3.406905
2.9 -3.0170120000000002
3.0 -2.6733019999999996
3.1 -2.3703570000000003
3.2 -2.102872
3.3 -1.866565
3.4 -1.6579679999999999
3.5 -1.473309
3.6 -1.3096189999999999
3.7 -1.16428
3.8 -0.974043
3.9 -0.8083469999999999
4.0 -0.6711229999999999
5.0 -0.10562099999999996
6.0 -0.017044999999999977
7.0 -0.002958000000000016
8.0 -0.0005599999999998939
9.0 -0.00011099999999997223
10.0 -2.4000000000024002e-05
