4.000000000000000083e-03 6.805268051510959631e+05 -1.758637061942319572e+08
9.002506265664161206e-03 2.901084684866035823e+05 -3.458509031169877201e+07
1.400501253132832059e-02 1.791683964481862495e+05 -1.420286958016180061e+07
1.900751879699247998e-02 1.269975554359477101e+05 -7.649563734897874296e+06
2.401002506265664110e-02 9.683096846346357779e+04 -4.749307170950300060e+06
2.901253132832080223e-02 7.726379991316969972e+04 -3.218759331347422674e+06
3.401503759398495641e-02 6.360272888377812342e+04 -2.315178339779862668e+06
3.901754385964911753e-02 5.356319979472951673e+04 -1.738521767107690684e+06
4.402005012531327865e-02 4.590053211182101950e+04 -1.348798345068185125e+06
4.902255639097743978e-02 3.987918586712920660e+04 -1.073574814098383998e+06
5.402506265664160090e-02 3.503691057813879161e+04 -8.723286104462005896e+05
5.902756892230576202e-02 3.106883833327811226e+04 -7.209593809130204609e+05
6.403007518796992315e-02 2.776592256119135345e+04 -6.044100694734797580e+05
6.903258145363408427e-02 2.498015345693229028e+04 -5.128844972108280053e+05
7.403508771929824539e-02 2.260388381649867733e+04 -4.397892241828283877e+05
7.903759398496240651e-02 2.055701264468747468e+04 -3.805566120260060998e+05
8.404010025062656764e-02 1.877875154807907165e+04 -3.319429179617651389e+05
8.904260651629072876e-02 1.722217096949943880e+04 -2.915943379940395243e+05
9.404511278195488988e-02 1.585049063404045046e+04 -2.577702005813401483e+05
9.904761904761905100e-02 1.463449709323955540e+04 -2.291615076149581582e+05
1.040501253132832121e-01 1.355070866896440202e+04 -2.047690738891990623e+05
1.090526315789473732e-01 1.258004748874637153e+04 -1.838199149254308140e+05
1.140551378446115344e-01 1.170686266480454105e+04 -1.657087652344463568e+05
1.190576441102756955e-01 1.091820112272334518e+04 -1.499564601012741041e+05
1.240601503759398427e-01 1.020325599921126741e+04 -1.361798509030262940e+05
1.290626566416040177e-01 9.552944282193993786e+03 -1.240697459265900980e+05
1.340651629072681650e-01 8.959579811827525191e+03 -1.133745241478000826e+05
1.390676691729323400e-01 8.416617527236459864e+03 -1.038878171234490583e+05
1.440701754385964872e-01 7.918451555930139875e+03 -9.543914692199148703e+04
1.490726817042606622e-01 7.460254426066308042e+03 -8.788673830590744910e+04
1.540751879699248095e-01 7.037847994998799550e+03 -8.111194821836227493e+04
1.590776942355889845e-01 6.647599061860142683e+03 -7.501491089388068940e+04
1.640802005012531317e-01 6.286334353721686966e+03 -6.951110556897587958e+04
1.690827067669172790e-01 5.951270837333263444e+03 -6.452863075085989112e+04
1.740852130325814540e-01 5.639958243678198414e+03 -6.000602417448370397e+04
1.790877192982456012e-01 5.350231392087156564e+03 -5.589050754614543985e+04
1.840902255639097762e-01 5.080170428572479977e+03 -5.213656441807785450e+04
1.890927318295739235e-01 4.828067494835255275e+03 -4.870478114164185536e+04
1.940952380952380985e-01 4.592398652624401620e+03 -4.556089694627917925e+04
1.990977443609022457e-01 4.371800126346934121e+03 -4.267502128976809036e+04
2.041002506265664207e-01 4.165048112240683622e+03 -4.002098578869708581e+04
2.091027568922305679e-01 3.971041547692408585e+03 -3.757580503015521390e+04
2.141052631578947429e-01 3.788787348823202137e+03 -3.531922593852154387e+04
2.191077694235588902e-01 3.617387715310220301e+03 -3.323334952744391194e+04
2.241102756892230652e-01 3.456029173877963331e+03 -3.130231210249390642e+04
2.291127819548872124e-01 3.303973090005079030e+03 -2.951201551372613903e+04
2.341152882205513874e-01 3.160547424234950540e+03 -2.784989805296718987e+04
2.391177944862155347e-01 3.025139547420686085e+03 -2.630473917097462254e+04
2.441203007518796819e-01 2.897189960111920755e+03 -2.486649244755739346e+04
2.491228070175438569e-01 2.776186786529758592e+03 -2.352614225406009064e+04
2.541253132832080319e-01 2.661660934294714934e+03 -2.227558035643756375e+04
2.591278195488721514e-01 2.553181828149761714e+03 -2.110749936018855442e+04
2.641303258145363264e-01 2.450353640051713683e+03 -2.001530042797215356e+04
2.691328320802005014e-01 2.352811949741413173e+03 -1.899301313193863825e+04
2.741353383458646764e-01 2.260220779687273534e+03 -1.803522565533538727e+04
2.791378446115287959e-01 2.172269956481241479e+03 -1.713702384726396485e+04
2.841403508771929709e-01 2.088672757635382368e+03 -1.629393787277694173e+04
2.891428571428571459e-01 2.009163808511334310e+03 -1.550189539750472613e+04
2.941453634085213209e-01 1.933497199000199089e+03 -1.475718040941138861e+04
2.991478696741854404e-01 1.861444793709245005e+03 -1.405639691627242792e+04
3.041503759398496154e-01 1.792794712928282479e+03 -1.339643687100641546e+04
3.091528822055137904e-01 1.727349964644763759e+03 -1.277445177207766574e+04
3.141553884711779654e-01 1.664927210436370842e+03 -1.218782746605395369e+04
3.191578947368420849e-01 1.605355650262658855e+03 -1.163416174668338681e+04
3.241604010025062599e-01 1.548476013060312880e+03 -1.111124440168763795e+04
3.291629072681704349e-01 1.494139641667825344e+03 -1.061703940660897570e+04
3.341654135338345544e-01 1.442207662004389931e+03 -1.014966900593132414e+04
3.391679197994987294e-01 1.392550227638012757e+03 -9.707399456504475893e+03
3.441704260651629044e-01 1.345045831926988285e+03 -9.288628238010702262e+03
3.491729323308270794e-01 1.299580680830461915e+03 -8.891872560632478780e+03
3.541754385964911989e-01 1.256048120277528824e+03 -8.515759021879319334e+03
3.591779448621553739e-01 1.214348112676839264e+03 -8.159014283268642430e+03
3.641804511278195489e-01 1.174386757754205973e+03 -7.820456653696472131e+03
3.691829573934837239e-01 1.136075853436057969e+03 -7.498988480267365958e+03
3.741854636591478434e-01 1.099332492962157175e+03 -7.193589259407302961e+03
3.791879699248120184e-01 1.064078694820329019e+03 -6.903309391532400696e+03
3.841904761904761934e-01 1.030241062456540476e+03 -6.627264511622173814e+03
3.891929824561403684e-01 9.977504710318917205e+02 -6.364630335944560102e+03
3.941954887218044878e-01 9.665417787793859361e+02 -6.114637972066729162e+03
3.991979949874686628e-01 9.365535607624025261e+02 -5.876569645301216951e+03
4.042005012531328378e-01 9.077278630577338845e+02 -5.649754800001284821e+03
4.092030075187969573e-01 8.800099755822683392e+02 -5.433566538734015012e+03
4.142055137844611323e-01 8.533482219570074676e+02 -5.227418366412051910e+03
4.192080200501253073e-01 8.276937649576814238e+02 -5.030761210029188078e+03
4.242105263157894823e-01 8.030004262400389052e+02 -4.843080687785331065e+03
4.292130325814536018e-01 7.792245191519742775e+02 -4.663894604157479080e+03
4.342155388471177768e-01 7.563246935556589960e+02 -4.492750649922441880e+03
4.392180451127819518e-01 7.342617916823475070e+02 -4.329224288304898437e+03
4.442205513784461268e-01 7.129987141318019894e+02 -4.172916810346038801e+03
4.492230576441102463e-01 6.925002952084919343e+02 -4.023453544294124185e+03
4.542255639097744213e-01 6.727331868588937596e+02 -3.880482205334859373e+03
4.592280701754385963e-01 6.536657505392151961e+02 -3.743671373329786093e+03
4.642305764411027713e-01 6.352679564014907783e+02 -3.612709087434439880e+03
4.692330827067668908e-01 6.175112892389264516e+02 -3.487301547542515436e+03
4.742355889724310658e-01 6.003686606792192606e+02 -3.367171913462524117e+03
4.792380952380952408e-01 5.838143271578826443e+02 -3.252059193592924203e+03
4.842406015037593603e-01 5.678238132428267591e+02 -3.141717215631629188e+03
4.892431077694235353e-01 5.523738399170354114e+02 -3.035913672546764246e+03
4.942456140350877103e-01 5.374422574584802987e+02 -2.934429237655999259e+03
4.992481203007518853e-01 5.230079825857656033e+02 -2.837056743219695363e+03
5.042506265664160603e-01 5.090509395647163160e+02 -2.743600417455551451e+03
5.092531328320801798e-01 4.955520049954353681e+02 -2.653875175335016138e+03
5.142556390977442993e-01 4.824929560215359743e+02 -2.567705958930283941e+03
5.192581453634085298e-01 4.698564217234736589e+02 -2.484927123449552710e+03
5.242606516290726493e-01 4.576258374763869483e+02 -2.405381865431791539e+03
5.292631578947368798e-01 4.457854020697263877e+02 -2.328921689874107415e+03
5.342656641604009993e-01 4.343200374014157319e+02 -2.255405913338355731e+03
