0.004 23524715.343895998
0.006 15282864.452128
0.008 11172433.988807
0.01 8711468.04144
0.012 7081112.145597001
0.014 5921976.143920001
0.016 5057265.394033001
0.018 4389202.858189001
0.02 3857911.688601
0.04 1547572.737312
0.06 850068.468968
0.08 537568.21678
0.1 370735.943807
0.12 269947.26062099996
0.14 202515.061585
0.16 154292.47012699998
0.18 119741.59552199999
0.2 94886.848067
0.24 61812.203085
0.28 41677.13246
0.32 28833.638116000002
0.36 20714.837195
0.4 15071.937607
0.45 10308.116334
0.5 7323.694573000001
0.55 5376.600286
0.6 4047.0268079999996
0.65 3101.117428
0.7 2407.320061
0.75 1887.87381
0.8 1492.4124610000001
0.85 1186.773942
0.9 944.9858340000001
0.95 752.240324
1.0 599.02719
1.1 380.96616500000005
1.2 244.52149799999998
1.3 158.752876
1.4 104.070498
1.5 68.482071
1.6 44.790399
1.7 28.686844
1.8 17.561911000000002
1.9 9.80613
2.0 4.392308999999999
2.1 0.6434949999999997
2.2 -1.9059650000000001
2.3 -3.58268
2.4 -4.624054
2.5 -5.027123
2.6 -4.9799679999999995
2.7 -4.812496
2.8 -4.572997
2.9 -4.293077
3.0 -3.994358
3.1 -3.690341
3.2 -3.3907680000000004
3.3 -3.101381
3.4 -2.825348
3.5 -2.56576
3.6 -2.323502
3.7 -1.980121
3.8 -1.649674
3.9 -1.373707
4.0 -1.1431560000000003
5.0 -0.1793990000000001
6.0 -0.02825600000000028
7.0 -0.004726999999999926
8.0 -0.0008430000000001492
9.0 -0.00015800000000032455
10.0 -3.300000000017178e-05
