0.002 18260952.351115003
0.004 8907523.070158
0.006 5795598.778175999
0.008 4246339.223866
0.01 3320593.071189
0.012 2704865.115686
0.014 2265898.807863
0.016 1939342.856694
0.018 1686504.389535
0.02 1484953.213467
0.04 606825.245216
0.06 339000.579558
0.08 216590.39218099997
0.1 148600.034942
0.12 107329.612824
0.14 80679.566668
0.16 62095.932368
0.18 48683.90799
0.2 38896.534944
0.24 26221.476115999998
0.28 18864.610851999998
0.32 13511.638498
0.36 9990.18689
0.4 7636.3447320000005
0.45 5667.676965000001
0.5 4308.355191000001
0.55 3300.4352839999997
0.6 2540.232408
0.65 1968.622153
0.7 1537.162919
0.75 1209.0976
0.8 954.623737
0.85 749.793483
0.9 587.889552
0.95 460.988594
1.0 362.41581
1.1 226.667516
1.2 144.239444
1.3 92.959057
1.4 60.037088000000004
1.5 38.237478
1.6 23.451681999999998
1.7 13.423801
1.8 6.497287
1.9 1.7289440000000003
2.0 -1.5110840000000003
2.1 -3.660333
2.2 -5.028342
2.3 -5.837813000000001
2.4 -6.082547
2.5 -5.762718
2.6 -5.386972
2.7 -4.992769
2.8 -4.601795
2.9 -4.227029
3.0 -3.863659
3.1 -3.5020550000000004
3.2 -3.164568
3.3 -2.8521870000000002
3.4 -2.56515
3.5 -2.297934
3.6 -1.897755
3.7 -1.5668100000000003
3.8 -1.2933930000000002
3.9 -1.0673640000000002
4.0 -0.8805470000000002
5.0 -0.12865800000000016
6.0 -0.019284999999999997
7.0 -0.003127000000000102
8.0 -0.0005470000000000752
9.0 -0.00010100000000035081
10.0 -1.8999999999991246e-05
